filename,subject_id,attr_eye_height_ratio,attr_eye_width_ratio,attr_eye_aspect_ratio,attr_eye_tilt_deg,attr_eye_spacing_ratio,attr_eye_asymmetry,attr_iris_vertical_pos,attr_brow_length_ratio,attr_brow_thickness_ratio,attr_brow_tilt_deg,attr_brow_curvature,attr_brow_gap_ratio,attr_brow_eye_gap,attr_nose_length_ratio,attr_nose_width_ratio,attr_nose_bridge_depth,attr_nose_aspect,attr_nose_tip_angle,attr_mouth_width_ratio,attr_lip_thickness_ratio,attr_lip_ratio,attr_mouth_corner_angle,attr_forehead_height_ratio,attr_forehead_width_ratio,attr_chin_length_ratio,attr_jaw_width_ratio,attr_chin_angle_deg,attr_face_ratio,attr_upper_lower_ratio,attr_philtrum_length_ratio,attr_cheekbone_width_ratio,attr_cheekbone_protrusion,attr_cheekbone_position,eye_type,eyebrow_type,nose_type,mouth_type,forehead_type,chin_type,face_shape,philtrum_type,cheekbone_type
F0683_01_1_M.png,F0683,소,단,세장형,올라간눈,좁음,대칭,정상,장,보통,수평,직선,좁음,보통,중,좁음,낮음,길쭉,보통,중,보통,아랫입술우세,올라간입,보통,좁음,보통,보통,뾰족,보통,균형,짧음,넓음,돌출,보통,사안,연미,보통코,보통입,좁은이마,보통턱,보통형,짧은인중,넓은광대
F0684_01_1_M.png,F0684,대,중,둥근형,수평,보통,대칭,정상,단,굵은,수평,아치형,보통,보통,단,좁음,높음,균형,보통,중,보통,아랫입술우세,수평,좁음,보통,보통,넓음,보통,보통,균형,짧음,보통,평탄,낮음,도화안,단미,단코,일자입,좁은이마,각턱,계란형,짧은인중,평평한광대
F0685_01_1_M.png,F0685,대,중,둥근형,처진눈,좁음,대칭,상삼백,중,가늘,상승형,완만,보통,넓음,단,보통,보통,균형,들창코,소,두꺼움,아랫입술우세,처진입,보통,보통,짧음,좁음,보통,길쭉,균형,보통,보통,보통,높음,삼백안,초승달눈썹,들창코,받침입,보통이마,짧은턱,계란형,보통인중,보통광대
F0686_01_1_M.png,F0686,중,중,보통,올라간눈,넓음,대칭,정상,단,보통,수평,완만,넓음,보통,중,좁음,낮음,길쭉,보통,중,보통,아랫입술우세,수평,보통,보통,보통,좁음,보통,보통,균형,보통,좁음,돌출,보통,보통눈,초승달눈썹,보통코,일자입,보통이마,보통턱,계란형,보통인중,보통광대
F0687_01_1_M.png,F0687,대,중,둥근형,올라간눈,좁음,대칭,정상,장,보통,수평,완만,보통,보통,중,보통,보통,길쭉,보통,중,얇음,아랫입술우세,수평,보통,넓음,보통,좁음,보통,보통,균형,보통,좁음,돌출,보통,호안,초승달눈썹,보통코,일자입,보통이마,보통턱,계란형,보통인중,보통광대
F0688_01_1_M.png,F0688,중,장,보통,처진눈,넓음,대칭,상삼백,단,보통,상승형,아치형,보통,넓음,단,넓음,낮음,넓적,들창코,중,두꺼움,아랫입술우세,처진입,좁음,보통,보통,보통,보통,보통,균형,보통,보통,보통,높음,삼백안,초승달눈썹,들창코,받침입,좁은이마,보통턱,계란형,보통인중,보통광대
F0689_01_1_M.png,F0689,대,장,둥근형,처진눈,보통,대칭,상삼백,중,굵은,상승형,아치형,넓음,넓음,중,넓음,낮음,균형,매부리,중,두꺼움,아랫입술우세,처진입,보통,넓음,짧음,보통,보통,보통,균형,보통,좁음,돌출,높음,삼백안,보통눈썹,주먹코,받침입,보통이마,짧은턱,계란형,보통인중,높은광대
F0690_01_1_M.png,F0690,소,단,세장형,올라간눈,보통,대칭,정상,중,굵은,수평,직선,보통,좁음,중,좁음,낮음,균형,매부리,중,보통,아랫입술우세,올라간입,보통,보통,보통,보통,뾰족,넓적,균형,짧음,보통,돌출,보통,사안,일자눈썹,보통코,보통입,보통이마,보통턱,둥근형,짧은인중,보통광대
F0691_01_1_M.png,F0691,중,중,보통,올라간눈,넓음,대칭,정상,중,가늘,수평,아치형,보통,보통,중,보통,보통,길쭉,보통,대,보통,아랫입술우세,올라간입,보통,보통,짧음,보통,뾰족,길쭉,균형,보통,보통,보통,보통,보통눈,초승달눈썹,보통코,보통입,보통이마,짧은턱,긴형,보통인중,보통광대
F0692_01_1_M.png,F0692,중,중,보통,수평,넓음,대칭,정상,장,보통,수평,완만,넓음,보통,장,보통,낮음,길쭉,매부리,대,보통,아랫입술우세,올라간입,넓음,넓음,보통,보통,둥근,보통,균형,짧음,보통,보통,낮음,도화안,초승달눈썹,보통코,보통입,넓은이마,둥근턱,계란형,짧은인중,낮은광대
F0693_01_1_M.png,F0693,중,중,둥근형,올라간눈,보통,대칭,정상,중,가늘,수평,완만,보통,좁음,장,넓음,보통,길쭉,들창코,중,보통,아랫입술우세,올라간입,넓음,보통,짧음,보통,보통,길쭉,균형,보통,보통,보통,보통,보통눈,초승달눈썹,주먹코,보통입,높은이마,짧은턱,계란형,보통인중,보통광대
F0694_01_1_M.png,F0694,대,장,둥근형,수평,좁음,대칭,정상,장,보통,하강형,직선,보통,좁음,장,보통,낮음,길쭉,들창코,소,얇음,아랫입술우세,수평,넓음,보통,짧음,넓음,보통,보통,균형,긴,보통,돌출,높음,공작안,보통눈썹,보통코,다문입,높은이마,짧은턱,계란형,긴인중,높은광대
F0695_01_1_M.png,F0695,중,단,보통,올라간눈,보통,대칭,정상,중,보통,수평,직선,좁음,좁음,중,보통,보통,균형,보통,중,보통,아랫입술우세,수평,보통,좁음,보통,보통,뾰족,보통,균형,보통,넓음,보통,보통,보통눈,연미,보통코,일자입,좁은이마,보통턱,보통형,보통인중,보통광대
F0698_01_1_M.png,F0698,소,중,세장형,처진눈,보통,비대칭,상삼백,단,굵은,상승형,아치형,보통,넓음,단,보통,보통,넓적,매부리,중,두꺼움,아랫입술우세,처진입,보통,보통,짧음,보통,보통,보통,균형,짧음,보통,평탄,높음,음양안,단미,단코,받침입,보통이마,짧은턱,계란형,짧은인중,평평한광대
F0699_01_1_M.png,F0699,중,중,보통,올라간눈,보통,대칭,정상,중,가늘,수평,완만,보통,좁음,장,보통,보통,길쭉,보통,중,보통,아랫입술우세,올라간입,보통,보통,짧음,보통,뾰족,길쭉,균형,보통,보통,돌출,보통,보통눈,초승달눈썹,보통코,보통입,보통이마,짧은턱,긴형,보통인중,보통광대
F0700_01_1_M.png,F0700,중,장,보통,수평,넓음,대칭,정상,단,보통,수평,아치형,넓음,보통,중,넓음,높음,넓적,보통,대,두꺼움,아랫입술우세,올라간입,좁음,넓음,짧음,보통,뾰족,길쭉,균형,짧음,보통,평탄,보통,도화안,초승달눈썹,복코,복입,좁은이마,짧은턱,긴형,짧은인중,평평한광대
F0701_01_1_M.png,F0701,중,단,보통,수평,보통,대칭,정상,중,가늘,하강형,완만,좁음,보통,장,좁음,보통,길쭉,보통,중,보통,아랫입술우세,올라간입,보통,좁음,보통,보통,보통,보통,균형,짧음,보통,보통,보통,도화안,초승달눈썹,보통코,보통입,좁은이마,보통턱,계란형,짧은인중,보통광대
F0702_01_1_M.png,F0702,소,단,세장형,올라간눈,보통,대칭,정상,중,보통,수평,완만,보통,보통,중,좁음,보통,균형,보통,중,보통,아랫입술우세,수평,보통,보통,보통,넓음,보통,보통,균형,보통,보통,보통,낮음,사안,초승달눈썹,보통코,일자입,보통이마,각턱,계란형,보통인중,낮은광대
F0705_01_1_M.png,F0705,중,중,보통,수평,보통,대칭,상삼백,장,굵은,수평,직선,넓음,좁음,장,넓음,낮음,균형,들창코,소,얇음,아랫입술우세,처진입,넓음,넓음,짧음,좁음,둥근,넓적,균형,긴,좁음,돌출,높음,삼백안,일자눈썹,주먹코,다문입,넓은이마,둥근턱,둥근형,긴인중,높은광대
F0706_01_1_M.png,F0706,대,장,둥근형,수평,넓음,비대칭,상삼백,단,굵은,상승형,아치형,넓음,좁음,단,넓음,높음,넓적,매부리,중,두꺼움,아랫입술우세,처진입,좁음,넓음,보통,좁음,뾰족,길쭉,역삼각,짧음,좁음,평탄,보통,음양안,단미,보통코,받침입,좁은이마,V라인턱,역삼각형,짧은인중,평평한광대
F0707_01_1_M.png,F0707,중,중,보통,올라간눈,넓음,대칭,정상,중,보통,수평,직선,보통,좁음,장,보통,보통,균형,보통,대,보통,아랫입술우세,올라간입,넓음,보통,짧음,보통,보통,보통,균형,짧음,보통,보통,보통,보통눈,일자눈썹,보통코,보통입,높은이마,짧은턱,계란형,짧은인중,보통광대
F0708_01_1_M.png,F0708,중,중,보통,올라간눈,좁음,대칭,정상,중,보통,수평,완만,좁음,좁음,중,좁음,높음,균형,보통,대,보통,아랫입술우세,수평,보통,보통,보통,넓음,둥근,보통,균형,보통,보통,평탄,낮음,보통눈,연미,보통코,보통입,보통이마,각턱,계란형,보통인중,평평한광대
F0709_01_1_M.png,F0709,중,단,보통,수평,보통,대칭,정상,중,보통,수평,완만,보통,좁음,중,보통,낮음,균형,보통,중,보통,아랫입술우세,수평,보통,좁음,보통,보통,보통,보통,균형,긴,보통,보통,보통,도화안,초승달눈썹,보통코,일자입,좁은이마,보통턱,계란형,긴인중,보통광대
F0710_01_1_M.png,F0710,소,중,세장형,수평,보통,대칭,정상,단,굵은,수평,완만,보통,보통,중,보통,보통,균형,보통,대,보통,아랫입술우세,올라간입,보통,보통,보통,보통,보통,보통,균형,짧음,보통,보통,낮음,보통눈,단미,보통코,보통입,보통이마,보통턱,계란형,짧은인중,낮은광대
F0711_01_1_M.png,F0711,대,장,보통,수평,넓음,대칭,상삼백,장,굵은,상승형,완만,넓음,좁음,중,보통,보통,균형,매부리,소,얇음,아랫입술우세,처진입,보통,넓음,긴,좁음,둥근,보통,역삼각,짧음,좁음,돌출,낮음,삼백안,농미,보통코,다문입,보통이마,둥근턱,역삼각형,짧은인중,낮은광대
F0712_01_1_M.png,F0712,중,장,둥근형,수평,보통,대칭,정상,단,가늘,수평,아치형,넓음,보통,중,넓음,보통,균형,보통,대,보통,아랫입술우세,올라간입,좁음,보통,짧음,넓음,보통,보통,균형,긴,넓음,보통,보통,도화안,초승달눈썹,주먹코,보통입,좁은이마,짧은턱,계란형,긴인중,보통광대
F0713_01_1_M.png,F0713,소,장,세장형,처진눈,좁음,비대칭,상삼백,장,보통,상승형,완만,넓음,넓음,단,보통,높음,넓적,들창코,소,보통,아랫입술우세,처진입,넓음,보통,긴,넓음,둥근,보통,균형,긴,넓음,평탄,높음,음양안,초승달눈썹,들창코,보통입,높은이마,각턱,계란형,긴인중,평평한광대
F0714_01_1_M.png,F0714,소,단,세장형,수평,보통,대칭,정상,단,가늘,하강형,아치형,좁음,보통,중,보통,보통,균형,보통,대,두꺼움,아랫입술우세,올라간입,좁음,좁음,보통,보통,뾰족,보통,균형,짧음,넓음,평탄,보통,보통눈,초승달눈썹,보통코,복입,좁은이마,보통턱,보통형,짧은인중,평평한광대
F0715_01_1_M.png,F0715,대,단,둥근형,처진눈,넓음,대칭,상삼백,중,굵은,상승형,완만,보통,넓음,단,넓음,높음,넓적,들창코,중,두꺼움,아랫입술우세,처진입,좁음,넓음,보통,넓음,보통,넓적,균형,짧음,넓음,평탄,높음,삼백안,보통눈썹,들창코,받침입,좁은이마,각턱,둥근형,짧은인중,평평한광대
F0716_01_1_M.png,F0716,소,단,세장형,수평,넓음,대칭,정상,중,보통,하강형,완만,보통,좁음,중,보통,보통,균형,보통,대,두꺼움,아랫입술우세,올라간입,좁음,좁음,보통,넓음,뾰족,보통,균형,보통,넓음,보통,보통,보통눈,초승달눈썹,보통코,복입,좁은이마,각턱,각진형,보통인중,보통광대
F0717_01_1_M.png,F0717,중,중,보통,수평,보통,대칭,정상,중,굵은,수평,완만,넓음,보통,중,좁음,보통,길쭉,보통,소,얇음,아랫입술우세,수평,보통,넓음,보통,좁음,둥근,보통,균형,보통,좁음,보통,낮음,도화안,보통눈썹,보통코,다문입,보통이마,둥근턱,계란형,보통인중,낮은광대
F0718_01_1_M.png,F0718,중,중,보통,수평,보통,비대칭,상삼백,중,굵은,하강형,직선,보통,보통,중,좁음,높음,균형,매부리,대,두꺼움,아랫입술우세,수평,보통,보통,긴,보통,보통,넓적,균형,짧음,좁음,평탄,낮음,음양안,보통눈썹,보통코,받침입,보통이마,긴턱,둥근형,짧은인중,평평한광대
F0719_01_1_M.png,F0719,소,단,세장형,수평,좁음,대칭,정상,중,보통,수평,직선,보통,좁음,중,보통,보통,균형,매부리,대,보통,아랫입술우세,올라간입,보통,보통,보통,보통,보통,보통,균형,보통,보통,보통,보통,보통눈,일자눈썹,보통코,보통입,보통이마,보통턱,계란형,보통인중,보통광대
F0720_01_1_M.png,F0720,중,중,둥근형,처진눈,보통,대칭,상삼백,중,가늘,상승형,아치형,보통,넓음,중,넓음,보통,균형,매부리,중,보통,아랫입술우세,처진입,보통,보통,긴,넓음,둥근,길쭉,균형,보통,넓음,평탄,높음,삼백안,초승달눈썹,주먹코,보통입,보통이마,각턱,계란형,보통인중,평평한광대
F0721_01_1_M.png,F0721,중,단,보통,올라간눈,좁음,대칭,정상,장,가늘,수평,직선,좁음,좁음,중,좁음,보통,길쭉,보통,중,보통,아랫입술우세,올라간입,넓음,보통,보통,보통,뾰족,보통,균형,짧음,좁음,돌출,보통,보통눈,일자눈썹,보통코,보통입,높은이마,보통턱,보통형,짧은인중,보통광대
F0722_01_1_M.png,F0722,대,장,둥근형,처진눈,좁음,대칭,상삼백,중,보통,상승형,직선,좁음,넓음,단,좁음,높음,넓적,매부리,소,두꺼움,아랫입술우세,처진입,보통,넓음,보통,좁음,둥근,넓적,역삼각,긴,좁음,보통,높음,삼백안,연미,단코,받침입,보통이마,둥근턱,역삼각형,긴인중,보통광대
F0723_01_1_M.png,F0723,대,장,둥근형,수평,보통,대칭,정상,장,보통,하강형,직선,넓음,좁음,장,보통,낮음,길쭉,보통,중,보통,아랫입술우세,올라간입,넓음,넓음,짧음,좁음,뾰족,보통,균형,보통,좁음,돌출,보통,공작안,보통눈썹,보통코,보통입,넓은이마,V라인턱,보통형,보통인중,보통광대
F0724_01_1_M.png,F0724,대,장,둥근형,수평,넓음,대칭,정상,단,보통,수평,아치형,넓음,보통,중,보통,낮음,균형,매부리,중,얇음,아랫입술우세,수평,좁음,보통,보통,보통,보통,보통,균형,긴,보통,보통,보통,공작안,초승달눈썹,보통코,일자입,좁은이마,보통턱,계란형,긴인중,보통광대
F0725_01_1_M.png,F0725,중,중,보통,수평,넓음,대칭,정상,단,가늘,수평,아치형,넓음,보통,중,넓음,보통,균형,매부리,중,보통,아랫입술우세,수평,보통,보통,보통,보통,보통,길쭉,균형,보통,보통,보통,보통,도화안,초승달눈썹,주먹코,일자입,보통이마,보통턱,계란형,보통인중,보통광대
F0726_01_1_M.png,F0726,소,장,세장형,수평,넓음,대칭,상삼백,중,보통,하강형,완만,넓음,보통,중,보통,낮음,균형,보통,대,보통,아랫입술우세,올라간입,보통,보통,보통,보통,보통,보통,균형,짧음,좁음,보통,보통,삼백안,초승달눈썹,보통코,보통입,보통이마,보통턱,계란형,짧은인중,보통광대
F0727_01_1_M.png,F0727,대,장,둥근형,처진눈,보통,대칭,정상,중,굵은,상승형,아치형,넓음,넓음,중,보통,보통,넓적,들창코,소,두꺼움,아랫입술우세,수평,넓음,넓음,짧음,좁음,보통,넓적,균형,짧음,보통,보통,높음,도화안,보통눈썹,들창코,받침입,넓은이마,짧은턱,둥근형,짧은인중,보통광대
F0728_01_1_M.png,F0728,중,중,보통,수평,보통,대칭,정상,중,보통,수평,완만,보통,보통,중,좁음,보통,균형,보통,소,얇음,아랫입술우세,수평,보통,보통,보통,보통,보통,보통,균형,긴,보통,보통,보통,도화안,초승달눈썹,보통코,다문입,보통이마,보통턱,계란형,긴인중,보통광대
F0729_01_1_M.png,F0729,소,단,세장형,수평,보통,대칭,정상,장,보통,하강형,직선,보통,보통,중,보통,보통,균형,보통,대,보통,아랫입술우세,올라간입,넓음,넓음,보통,보통,보통,보통,균형,보통,좁음,보통,보통,보통눈,보통눈썹,보통코,보통입,넓은이마,보통턱,계란형,보통인중,보통광대
F0730_01_1_M.png,F0730,중,중,보통,처진눈,좁음,대칭,상삼백,장,보통,상승형,완만,넓음,넓음,단,보통,보통,넓적,매부리,중,두꺼움,아랫입술우세,처진입,넓음,넓음,보통,좁음,보통,길쭉,균형,보통,보통,평탄,높음,삼백안,초승달눈썹,단코,받침입,넓은이마,보통턱,계란형,보통인중,평평한광대
F0731_01_1_M.png,F0731,중,장,보통,처진눈,넓음,비대칭,정상,장,굵은,하강형,직선,넓음,넓음,장,좁음,높음,길쭉,들창코,소,보통,아랫입술우세,수평,넓음,넓음,짧음,넓음,뾰족,길쭉,균형,긴,넓음,보통,높음,음양안,농미,보통코,보통입,넓은이마,짧은턱,긴형,긴인중,보통광대
F0732_01_1_M.png,F0732,대,장,보통,수평,좁음,대칭,상삼백,장,굵은,수평,직선,넓음,좁음,장,보통,낮음,길쭉,매부리,소,얇음,아랫입술우세,수평,넓음,넓음,짧음,넓음,보통,넓적,균형,보통,보통,돌출,높음,삼백안,일자눈썹,보통코,다문입,넓은이마,짧은턱,둥근형,보통인중,높은광대
F0733_01_1_M.png,F0733,중,중,둥근형,수평,보통,대칭,정상,중,가늘,수평,완만,보통,보통,중,보통,보통,길쭉,매부리,대,보통,아랫입술우세,올라간입,보통,보통,보통,보통,보통,길쭉,균형,짧음,보통,보통,낮음,도화안,초승달눈썹,보통코,보통입,보통이마,보통턱,계란형,짧은인중,낮은광대
